Count,Customer ID,Customer Name,Customer Type,Service Voltage,Phase
8423,2020071499,LAND TRANSFORTATION OFFICE,PB,240,1
8424,5050720030,"BELTRAN, PIONIO W/S",RES1,240,1
8425,5050720230,"AYUSTE, VIOLETA W/S",INDL1,240,1
8426,2020720643,"BETERES, RODELIO P.",INDL1,240,1
8427,2020021682,"ABALLA, EDUARDO D",RES1,240,1
8428,2020201135,"ABALLAR, CARLOS L",RES1,240,1
8429,2020210359,"ABALLAR, HERMINIA S.",RES1,240,1
8430,5050080145,"ABALLAR, LUCIANO",RES1,240,1
8431,2020200615,"ABALLAR, PROTACIO",RES4,240,1
8432,2020141869,"ABILAR, MA. FE T.",RES1,240,1
8433,2020550025,"ABORCA, RANILO ROYO",RES2,240,1
8434,2020550035,"ABORCA, RONALYN ROYO",RES1,240,1
8435,2020210235,"ABRERA, ARTURO T.",RES1,240,1
8436,2020470180,"ABRERA, DOLORES",RES2,240,1
8437,2020210345,"ABRERA, ELIZABETH",RES1,240,1
8438,2020151195,"ABRERA, FELIX YACAP",RES1,240,1
8439,2020280175,"ABRERA, MARCELA",RES1,240,1
8440,2020470165,"ABRERA, VENANCIO",RES2,240,1
8441,2020151217,"ABRERA, VIOLETA S",RES1,240,1
8442,3030340189,"ACEBO, ROLANDO",RES2,240,1
8443,2020550227,"ACEBO, WILDREN AVILA",RES1,240,1
8444,2020141944,"ACERDEN, SARAH D.",RES2,240,1
8445,5050070110,"ACERO, ROSIE M.",RES1,240,1
8446,2020161522,"ACOLBE, GLENN",RES1,240,1
8447,2020151179,"ADAP, EDIZA BADILLA",RES1,240,1
8448,2020550006,"ADARNE, NANITA NAVARRA",RES2,240,1
8449,5050012228,"ADOLFO, ROSITA ONG",RES1,240,1
8450,2020280200,"ADONA, VIVIAN",RES1,240,1
8451,2020450220,"ADOPTANTE, VERGENIA",RES3,240,1
8452,2020200223,"ADRALES, ABUN",RES2,240,1
8453,2020201152,"ADRALES, ARIEL B",RES1,240,1
8454,2020200224,"ADRALES, FELIPE",RES2,240,1
8455,2020200197,"ADRALES, NORBERTO",RES1,240,1
8456,2020200221,"ADRALES, NORBERTO",RES1,240,1
8457,5050012226,"AGONOS, ANTHONETTE Y",RES2,240,1
8458,2020021679,"AGOSTO, GILBERT RAZOS",RES4,240,1
8459,2020161547,"AGUIL, RITCHEL JALUWAG",RES1,240,1
8460,2020151187,"AGUILAR, IRENEO A",RES1,240,1
8461,2020201134,"AGUILAR, LINO",RES1,240,1
8462,2020550082,"AGUILAY, MARIA BELEN D",RES3,240,1
8463,2020171410,"AGUILAY, ROBERTO E.",RES1,240,1
8464,2020141914,"AGUILOS, BIEN A",RES1,240,1
8465,2020091593,"AGUILOS, RYAN M",RES3,240,1
8466,2020041661,"AGUJA, KENNETH VINCENT PAMANIAN",COM1,240,1
8467,2020161557,"AGUJA, OLIVER V",RES1,240,1
8468,2020151181,"AGUMBAY, JERMY B",RES2,240,1
8469,2020190475,"AGUNOS, JACINTO",RES3,240,1
8470,2020191100,"AGUNOS, LAIZA RAMIREZ",RES1,240,1
8471,2020310551,"AGUNOS, RINCE D.",RES1,240,1
8472,2020171556,"AGUT, ABEGAIL D",RES1,240,1
8473,2020141923,"AGUT, GENEVIEVE O",RES1,240,1
8474,2020200329,"ALALID, ALICIA",RES1,240,1
8475,2020200308,"ALALID, FLORA",RES2,240,1
8476,2020200865,"ALALID, JESSICA B.",RES1,240,1
8477,2020200234,"ALALID, MAGDALINA",RES2,240,1
8478,2020200235,"ALALID, WENEFREDA",RES3,240,1
8479,5050031439,"ALAO, GEMMA TULFO",RES1,240,1
8480,2020210215,"ALAO, RAUL S.",RES2,240,1
8481,2020032003,"ALCOY, BENITA RAPAZ",RES2,240,1
8482,2020012352,"ALDERITE, MARINO C",RES4,240,1
8483,2020270468,"ALECHA, PIO",RES2,240,1
8484,2020270471,"ALICHA, JOCELYN R",RES1,240,1
8485,2020550210,"ALOB, ALEJANDRO PACAÑA",RES1,240,1
8486,2020550136,"ALTERADO, MA. EMMA",RES1,240,1
8487,2020550033,"ALVARES, LUISA V.",RES1,240,1
8488,2020550120,"ALVAREZ, ADORMITA S.",RES1,240,1
8489,2020550162,"ALVAREZ, ANABEL ANCHOVAS",RES2,240,1
8490,2020550021,"ALVAREZ, ANALEE BARRANTES",RES1,240,1
8491,2020141924,"ALVAREZ, BENJAMIN JR SALINO",RES1,240,1
8492,2020550014,"ALVAREZ, DOLORES B",RES1,240,1
8493,2020550194,"ALVAREZ, JOSEFINA BARRANTES",RES1,240,1
8494,2020550060,"ALVAREZ, JUNEREL D",RES1,240,1
8495,2020550046,"ALVAREZ, MARIBETH IBAÑEZ",RES3,240,1
8496,2020550019,"ALVAREZ, MARILOU CASAÑGO",RES3,240,1
8497,2020520028,"ALVAREZ, SARAH",RES2,240,1
8498,2020550174,"ALVAREZ, TERESITA VIARINO",RES1,240,1
8499,3030120476,"ALVERO, ANDREW JESUS P.",RES1,240,1
8500,2020091599,"AMORIN, REALYN ORIOL",RES1,240,1
8501,2020171574,"ANAGAP, DENNIS WAEL",RES1,240,1
8502,2020310375,"AÑASCO, JIOSALYN S.",RES1,240,1
8503,2020032009,"ANDRIANO, NORESEL",RES1,240,1
8504,2020550229,"AÑONUEVO, ROSELANE MAY P.",RES1,240,1
8505,2020550156,"AÑONUEVO, SHIELA MAY AYASO",RES2,240,1
8506,2020340718,"ANSUAS, DIOSCORA M",RES1,240,1
8507,2020280195,"ANTIPUESTO, MARIA",RES1,240,1
8508,2020280408,"ANTIPUISTO, EDMER V",RES1,240,1
8509,2020550154,"ANTONIO, EVIE DIAZ",RES1,240,1
8510,2020550196,"ANTONIO, WILFREDO R",RES1,240,1
8511,2020151208,"APAN, FRANCISCO RANCE",RES2,240,1
8512,2020200390,"APAN, JOSE",RES1,240,1
8513,2020021676,"APAN, LOURDES ROBENTA",RES2,240,1
8514,2020151196,"APILADO, ZENAIDA FALLER",RES1,240,1
8515,2020510017,"APLACA, VIVIAN",RES2,240,1
8516,2020550224,"APULAN, JAYSON ORZAL",RES1,240,1
8517,2020550059,"ARAÑO, DEVANY IBAÑEZ",RES4,240,1
8518,2020310255,"ARBALATE, PAULINA",RES1,240,1
8519,2020191087,"ARBOLIDA, ADORNADO M",RES1,240,1
8520,2020171415,"ARBOLIDA, ROMEO O.",RES1,240,1
8521,2020161525,"ARBOLIDA, RYAN D",RES1,240,1
8522,5050060286,"ARCON, ARSENIO P",RES1,240,1
8523,5050041740,"ARCOSEBA, MARIFE DELOVERJES",RES1,240,1
8524,2020091576,"ARCOSIBA, ROSEMARIE IMUS",RES2,240,1
8525,2020180698,"ARDENA, ROPER PANES",RES1,240,1
8526,2020450260,"ARGUELLES, ARTURO",RES2,240,1
8527,2020151202,"ARGUELLES, CHARLITA",RES1,240,1
8528,2020370461,"ARGUELLES, CLARA",RES1,240,1
8529,2020141916,"ARGUELLES, EMMA F",RES1,240,1
8530,5050080171,"ARGUELLES, ERLINDA NUEVO",RES1,240,1
8531,2020201167,"ARGUILLES, TERESA H",RES1,240,1
8532,2020550087,"ARIATE, CORITA E",RES2,240,1
8533,5050040002,"ARINTOC, FLORENTINA",RES2,240,1
8534,2020200066,"ARIZA, ISAIAS",RES3,240,1
8535,2020121720,"ARMENDI, CATHYRINE REGONIA",RES1,240,1
8536,2020310390,"ARMENIO, ADELYN",RES1,240,1
8537,2020310569,"ARMENIO, SONNY/ CHERYL",RES1,240,1
8538,2020550230,"ARMINAL, ANGELINA MOMO",RES1,240,1
8539,2020171549,"ARMINAL, MAFE TORION",RES1,240,1
8540,2020091574,"AROPO, JESSA MAY LUCEÑO",RES1,240,1
8541,2020210010,"ARPON, ESTELITA",RES4,240,1
8542,2020210349,"ARPON, HERCULANO ROYO",RES1,240,1
8543,5050070150,"ARPON, ISABEL",RES2,240,1
8544,2020530005,"ARPON, JOJO",RES1,240,1
8545,2020091580,"ARPON, MICHAEL M",RES2,240,1
8546,5050012220,"ARPON, VIOLETA C.",RES1,240,1
8547,2020091581,"ARPON, WENCESLAO MERIDOR",RES1,240,1
8548,2020171576,"ARTIAGA, DOMINGO ROMERO",RES1,240,1
8549,2020280404,"ASIS, IMELDA DRUGA",RES1,240,1
8550,5050040021,"ASOY, JUANA",RES1,240,1
8551,5050040020,"ASOY, MARGARITA",RES1,240,1
8552,2020200098,"ASPA, ADELAIDA",RES1,240,1
8553,5050031430,"ASPA, JUAN BOQUILA",RES1,240,1
8554,2020550049,"ASTILLA, MA. FE D.",RES1,240,1
8555,2020550005,"ASTILLA, RIC CANENDO/WELLYN A.",RES2,240,1
8556,2020550228,"ASTILLA, RICO CANENDO",RES1,240,1
8557,2020550111,"ASTORGA, ADELA ARPON",RES1,240,1
8558,2020550239,"ASTORGA, IRENE",RES1,240,1
8559,2020550186,"AVILA, ERLINDA BASIHAN",RES2,240,1
8560,5050041739,"AVILA, IRENE FLORENDO",RES1,240,1
8561,3030340209,"AVILA, JOCELYN MIMAY",RES2,240,1
8562,5050031408,"AYUSTE, JULIUS CARL L.",RES1,240,1
8563,2020550193,"AZORES, MARIA FELYN LAGUNZAD",RES1,240,1
8564,2020550233,"AZORES, NESTOR SR JULE",RES1,240,1
8565,2020550125,"AZORES, SHERYL DADOR",RES1,240,1
8566,2020151203,"BAAC, ELIAS SALVACION",RES1,240,1
8567,2020550099,"BABAGAY, HENRY DACARA",RES1,240,1
8568,2020450422,"BABILONIA, CORAZON FAMI",RES1,240,1
8569,2020410688,"BACARISAS, RANDY BALENDO",RES2,240,1
8570,2020210340,"BACATANO, EDDIE",RES1,240,1
8571,2020151205,"BACATANO, GELSI",RES1,240,1
8572,2020141912,"BACATANO, NORA LABAJOY",RES1,240,1
8573,2020191102,"BACATIO, ARVEL",RES1,240,1
8574,2020550040,"BACAY, RODRIGO C",RES1,240,1
8575,2020460645,"BACORDO, JULIET  C",RES1,240,1
8576,2020460646,"BACTOL, ALEC SALVACION",RES4,240,1
8577,2020191099,"BACTOL, ANTHONY C",RES1,240,1
8578,2020550248,"BACTOL, ANTONIO JR. S",RES1,240,1
8579,2020280295,"BACTOL, NIEVIS",RES2,240,1
8580,2020470100,"BACTOL, REMEDIOS",RES1,240,1
8581,2020270473,"BACULANTA, WENEVILLE LIGUTAN",RES2,240,1
8582,2020480260,"BACULOT, NORMA",RES3,240,1
8583,2020550001,"BACUNAWA, BRENDY BRIER",RES1,240,1
8584,2020550003,"BACUNAWA, ESPERANZA CAPALAR",RES1,240,1
8585,2020550092,"BACUNAWA, MENRICO BALSAMO",RES1,240,1
8586,2020550165,"BACUNAWA, SEVERITO O./ MATEA",RES4,240,1
8587,2020201153,"BADAJOS, DANILO",RES1,240,1
8588,2020550017,"BADIABLE, BRANDO PASCUAL",RES1,240,1
8589,5050012230,"BAISA, BERNABE CAÑON",RES1,240,1
8590,2020550128,"BALAIS, LYDIA/ ALEX",RES3,240,1
8591,5050012232,"BALANE, DINAH MORANTE",RES4,240,1
8592,2020550115,"BALDONADO, MANUELITO LABAD",RES2,240,1
8593,5050012213,"BALDONADO, WILLIAM DE GUZMAN",RES1,240,1
8594,2020550164,"BALENDO, CRIST C/ BELINDA",RES2,240,1
8595,5050031429,BANAWANG CHAPEL,PB,240,1
8596,2020141926,"BAQUE, RANDY LAURO",RES1,240,1
8597,2020030805,"BARCA, LERMA H.",RES2,240,1
8598,2020550234,"BARCOMA, ERLINDA SALVADO",RES1,240,1
8599,2020171547,"BARDEOSA, DAMBIE NOGAR",RES1,240,1
8600,2020081135,"BARDIAGO, ROSENDO",RES4,240,1
8601,2020171571,"BARQUEZ, ALFREDO AGUILAY JR",RES1,240,1
8602,2020550055,"BARRANTES, ROSALIE M.",RES1,240,1
8603,2020201111,"BARRETA, JERDETH C.",RES2,240,1
8604,5050040003,"BASALLAJE, CORNELIO",RES3,240,1
8605,2020550101,"BASEA, ERLINDA AGUILAR",RES1,240,1
8606,2020141903,"BASILAN, REENA LACAP",RES1,240,1
8607,2020400568,"BATIS, BERNARDO P",RES1,240,1
8608,2020550118,"BATULAN, DENNIS O",RES2,240,1
8609,2020171568,"BAYANI, GRACE LLOREN",RES3,240,1
8610,2020062091,"BAYBAY, EVACUATION CENTER",PB,240,1
8611,2020370235,"BAYNOSA, ELENA C / CONSTANTINO JR",RES2,240,1
8612,2020200232,"BCFO PMC C/O ALALID, WENEFREDA",PB,240,1
8613,2020550243,"BELICARIO, RICARDO JR. TADEFA",RES1,240,1
8614,2020201125,"BELITA, EDWIN R.",RES2,240,1
8615,2020200585,"BELITA, FRANCISCO",RES1,240,1
8616,2020200039,"BELITA, NOEL",RES2,240,1
8617,2020200435,"BELITA, ROSALIE L.",RES1,240,1
8618,5050041728,"BELTRAN, ANALYN CANDARE",RES1,240,1
8619,2020200414,"BELUNTA, ANGELINA",RES1,240,1
8620,2020200800,"BELUNTA, LEONILA",RES1,240,1
8621,2020080735,"BENAIRES, CHANEL A.",RES1,240,1
8622,2020080685,"BENIS, MICHAEL C/MIMVELOU",RES4,240,1
8623,2020550201,"BERDEJO, CORAZON ABRERA",RES1,240,1
8624,2020200273,BINIBIHAN ELEM. SCHOOL/CAPALAR,PB,240,1
8625,2020210245,"BLASCO, MERLITA",RES3,240,1
8626,2020550188,"BOCO, JOSELITO ARCOSIBA",RES1,240,1
8627,2020151186,"BODO, BASILISA PEÑAFLOR",RES1,240,1
8628,2020280305,"BODO, NICOMEDES JR.",RES1,240,1
8629,2020171425,"BODO, RUPERTO REX C., JR.",RES1,240,1
8630,2020200530,"BODO, SILVINA",RES1,240,1
8631,2020200560,"BODO, VALERIANO",RES3,240,1
8632,2020011545,"BOLITO, RHONA MAE A. ",RES1,240,1
8633,2020280395,"BOLONGGAITA, RICO BALASANOS",RES1,240,1
8634,2020280385,"BOQUILLA, JESSON",RES1,240,1
8635,3030340184,"BORGUETA, AGAPITO B.",RES1,240,1
8636,2020550212,"BORRICO, ROLANDO CASARIGO",RES1,240,1
8637,3030340207,"BOTICTIC, RUEL GAYAS",RES2,240,1
8638,2020370410,"BOYO, EDITHA",RES1,240,1
8639,2020200783,"BOYO, EDWIN",RES1,240,1
8640,2020440290,"BOYO, MICHAEL B.",RES1,240,1
8641,2020370440,"BRAZIL, ANNABELE",RES1,240,1
8642,2020200595,"BRAZIL, CARMELITA C.",RES1,240,1
8643,2020310557,"BRAZIL, CONCORDIO",RES1,240,1
8644,2020550043,"BRAZIL, DESIDERIO P",RES2,240,1
8645,2020200791,"BRAZIL, ERNESTO",RES2,240,1
8646,2020370200,"BRAZIL, EUFEMIA",RES1,240,1
8647,2020200445,"BRAZIL, FAUSTO",RES1,240,1
8648,2020200955,"BRAZIL, JAIME C.",RES1,240,1
8649,2020370210,"BRAZIL, JENNEFER",RES3,240,1
8650,2020200940,"BRAZIL, JESUS R.",RES1,240,1
8651,2020450105,"BRAZIL, LORETA",RES1,240,1
8652,2020310120,"BRAZIL, MARICEL",RES1,240,1
8653,2020550038,"BRAZIL, NENITA Y",RES3,240,1
8654,2020550041,"BRAZIL, NICSON YANGA",RES1,240,1
8655,2020310430,"BRAZIL, NOEL",RES2,240,1
8656,2020290170,"BRAZIL, ROSALINA I.",RES1,240,1
8657,2020200222,"BRAZIL, ZYNIEL PROTO B.",RES1,240,1
8658,2020200805,"BREGANIA, FEDERICO",RES3,240,1
8659,2020450165,"BREGANIA, MERCEDES",RES1,240,1
8660,2020450170,"BREGANIA, RACHEL ANN",RES1,240,1
8661,2020380270,"BREGANIA, RONICO",RES1,240,1
8662,2020900165,BRGY. COUNCIL S/L,ST,240,1
8663,5050900070,BRGY. HALL  W/ 10 UNITS ST. LIGHT,ST,240,1
8664,2020200535,"BRGY. HALL C/O PRUDENTE, NORBERTO",PB,240,1
8665,2020210265,BRGY. ST. LIGHTS/BRGY. CAPTAIN,ST,240,1
8666,2020200152,"BRIER, AGNES",RES1,240,1
8667,2020460600,"BRIER, CARIDAD",RES1,240,1
8668,2020390332,"BRIER, EVELYN",RES1,240,1
8669,2020141881,"BRIER, FLOR DUAVIS",RES1,240,1
8670,2020151180,"BRIER, PERGENTINO CANASTA",RES1,240,1
8671,2020201149,"BRIER, ROBERTO C",RES1,240,1
8672,2020550133,"BRILATA, MICHAEL  MISAGAL",RES3,240,1
8673,2020200226,"BRIMON, ANECITO",RES3,240,1
8674,2020201129,"BRIMON, ANECITO JR. HABAYHABAY",RES1,240,1
8675,2020200214,"BRIMON, MILAGROS",RES2,240,1
8676,2020200242,"BRIMON, ROBERTO",RES1,240,1
8677,5050030880,"BRIT, ALLAN M.",RES1,240,1
8678,2020201166,"BRIT, ALLAN MASUELA",RES1,240,1
8679,2020200238,"BRIT, CONSOLACION",RES1,240,1
8680,2020141947,"BRUM, MARISSA MACABENTA",RES2,240,1
8681,2020051962,"BRUM, RAUL P./LOTTO OUTLET",COM1,240,1
8682,2020201105,"BRUN, ABUNDIO P.",RES1,240,1
8683,2020201115,"BRUN, BEATRIZ S.",RES2,240,1
8684,2020200290,"BRUN, BENITO",RES1,240,1
8685,2020200213,"BRUN, EMELIANO",RES1,240,1
8686,2020200260,"BRUN, FELIX",RES4,240,1
8687,2020200303,"BRUN, FRANCISCO",RES1,240,1
8688,2020200337,"BRUN, GINA",RES1,240,1
8689,2020200336,"BRUN, HILARIO",RES3,240,1
8690,2020270430,"BRUN, IVY S.",RES1,240,1
8691,2020210185,"BRUN, JENNY C.",RES1,240,1
8692,2020210135,"BRUN, MAGDALINA C.",RES1,240,1
8693,2020201050,"BRUN, MARLITO S.",RES1,240,1
8694,2020201160,"BRUN, NENITA/ ALFREDO IMUS",RES1,240,1
8695,2020210355,"BRUN, PABLO JR CERA",RES1,240,1
8696,2020210020,"BRUN, PATROCENIO",RES1,240,1
8697,2020200330,"BRUN, PEDRO",RES2,240,1
8698,2020200370,"BRUN, ROSALINA C.",RES1,240,1
8699,2020200097,"BRUN, ROWENA",RES4,240,1
8700,2020200333,"BRUN, TASCIANO",RES1,240,1
8701,2020310210,"BRUN, VILMA",RES2,240,1
8702,2020550112,"BUENA, JANET",RES1,240,1
8703,2020550145,"BULAKLAK, RANDY NERIGUIS",RES4,240,1
8704,2020161566,"BUNAGAN, FEDERICO M",RES1,240,1
8705,2020171578,"BURDAN, HERBERT RAMOS",RES1,240,1
8706,2020550022,"BUSTILLO, GERONIMO C",RES1,240,1
8707,2020200765,"BUYO, TECLA",RES1,240,1
8708,2020200090,"CAÑESO, CAYETANO",RES3,240,1
8709,5050012211,"CABAIS, EVELYN FALLORINA",RES3,240,1
8710,2020390341,"CABALLES, ANTONITT LISONDRA",RES1,240,1
8711,2020370220,"CABALLES, FEDELIZA",RES3,240,1
8712,2020161526,"CABALLES, JEFFREY",RES1,240,1
8713,2020550051,"CABALLES, MARGARITA GANTALA",RES1,240,1
8714,2020161529,"CABALLES, MARIA  ATELANA ABRERA",RES1,240,1
8715,2020550166,"CABALLES, MARIA LUZ MALINAO",RES1,240,1
8716,2020470229,"CABALLES, MARIBETH YACAP",RES4,240,1
8717,2020081393,"CABALLES, MICHAEL F",RES1,240,1
8718,2020080450,"CABALLES, NARZAL SR.",COM1,240,1
8719,2020420204,"CABALLES, REGIDOR V",RES3,240,1
8720,2020550226,"CABALLES, RODOLFO R/ LOLITA",RES1,240,1
8721,2020240060,"DAYLO, LIEZEL CABALLES",RES2,240,1
8722,2020550074,"CABARDO, MAYLINDA JAO",RES2,240,1
8723,2020280190,"CABELIN, JENA",RES1,240,1
8724,2020010835,"CABELIN, MATEO",RES3,240,1
8725,2020550093,"CABELIN, NORMA",RES2,240,1
8726,2020141900,"CABELLO, JONATHAN",RES1,240,1
8727,2020141919,"CABELLO, MAXIMA P",RES1,240,1
8728,5050012223,"CABELLO, OLYMPIA MERLIE PACLE",RES1,240,1
8729,2020310250,"CABIA-AN, ALICIA",RES2,240,1
8730,5050080130,"CABIA-AN, ANTONIO",RES1,240,1
8731,2020310245,"CABIA-AN, ARLYN",RES1,240,1
8732,2020200485,"CABIA-AN, CASTULO",RES1,240,1
8733,2020200960,"CABIA-AN, CRISTINA J.",RES1,240,1
8734,2020200185,"CABIA-AN, DANILO S./JUDITHA",RES1,240,1
8735,2020200332,"CABIA-AN, ELIZA",RES1,240,1
8736,2020310240,"CABIA-AN, ELVIRA",RES1,240,1
8737,2020200160,"CABIA-AN, ERLINDA",RES1,240,1
8738,2020200395,"CABIA-AN, EUGENIO",RES2,240,1
8739,2020201113,"CABIA-AN, GEMMA M.",RES1,240,1
8740,2020200212,"CABIA-AN, IRENE",RES1,240,1
8741,2020200331,"CABIA-AN, IRENEO",RES4,240,1
8742,5050080120,"CABIA-AN, JEFFREY",RES1,240,1
8743,5050080125,"CABIA-AN, JERRY",RES1,240,1
8744,2020201159,"CABIA-AN, NESTOR CAPANAS",RES1,240,1
8745,2020200715,"CABIA-AN, SHERILL R.",RES3,240,1
8746,2020201045,"CABIAN-AN, JOEL",RES1,240,1
8747,2020550214,"CABRERA, MARICEL CAMPOSANO",RES1,240,1
8748,2020200740,"CADIENTE, ANTONIO",RES3,240,1
8749,2020201090,"CADIENTE, JIMMY R. ",RES1,240,1
8750,2020200231,"CADIENTE, PELAGIA",RES1,240,1
8751,2020161558,"CAGASCAS, ANTHONY I",RES1,240,1
8752,2020550122,"CAGASCAS, HERCULANO RIPAJA",RES1,240,1
8753,2020161510,"CAGASCAS, TERESITA T",RES3,240,1
8754,2020201128,"CAING, PHILIP CLINTON LOMA",RES1,240,1
8755,2020081371,"CALO, GERALD A.",RES1,240,1
8756,2020550187,"CAMPOSANO, ANA MICHAELA V",RES1,240,1
8757,2020161543,"CAMPOSANO, GILDA URMENETA",RES1,240,1
8758,2020550002,"CAMPOSANO, MARIANITO PETALLANA",RES1,240,1
8759,2020550095,"CAMPOSANO, MARVIN C.",RES2,240,1
8760,2020012353,"CAMPOSANO, REGINE S",RES1,240,1
8761,2020141902,"CANABE, CHIRY ANN LAURO",RES1,240,1
8762,5050080110,"CANABE, DIANA ELENA S.",RES1,240,1
8763,2020021681,"CANABE, EFREN D",COM1,240,1
8764,2020280360,"CAÑADILLA, ROSE MARIE U.",RES1,240,1
8765,2020370000,"CAÑARES, ERNESTO A.",RES1,240,1
8766,2020470195,"CAÑARES, ESTER",RES1,240,1
8767,2020111154,"CANDARE, CARLITO SECOYA",RES2,240,1
8768,2020200150,"CANDARE, FLORENTINO",RES1,240,1
8769,2020200095,"CANDARE, LANI",RES3,240,1
8770,2020200665,"CANDARE, MA. CONTESSA I.",RES3,240,1
8771,2020200103,"CANDARE, NIDA",RES1,240,1
8772,2020530003,"CANDASUA, SOLEDAD",RES1,240,1
8773,2020161507,CANDIGAHUB ELEM SCHOOL,PB,240,1
8774,2020550221,"CAÑEDO, JAIME Y.",RES1,240,1
8775,2020200325,"CANEGA, EDUARDO",RES2,240,1
8776,2020280388,"CAÑESO, BERNADETTE O.",RES1,240,1
8777,2020200810,"CAÑESO, CANDIDA I.",RES1,240,1
8778,2020201065,"CAÑESO, CARLITO R.",RES1,240,1
8779,2020200815,"CAÑESO, DELIA C.",RES2,240,1
8780,2020380285,"CAÑESO, EDNA",RES2,240,1
8781,2020380280,"CAÑESO, ERLINDA G.",RES1,240,1
8782,2020280401,"CAÑESO, GAUDIOSO BRAZIL",RES1,240,1
8783,2020081389,"CAÑESO, GIL C",RES1,240,1
8784,2020280365,"CAÑESO, JEL",RES2,240,1
8785,2020080705,"CAÑETE, ARLENE F.",RES1,240,1
8786,2020310556,"CAÑETE, JONISIE CATALUGO",RES1,240,1
8787,2020310495,"CANETE, ROMY C.",RES1,240,1
8788,2020310215,"CAÑITE, CRISTITOTO",RES1,240,1
8789,2020171577,"CANLAMPAY, BRGY. HALL",PB,240,1
8790,2020200147,"CANO, ROMIRO",RES3,240,1
8791,2020012344,"CANOY, NIDA DACOYCOY",RES2,240,1
8792,2020550029,"CANTIVEROS, ROBERTO C",RES2,240,1
8793,2020171569,"CAPILA, JULIE NEBASA",RES1,240,1
8794,2020310165,"CARAMONTE, ERIC/JENNYLYN",RES4,240,1
8795,2020250175,"CARAO, OSCAR B.",RES1,240,1
8796,2020550131,"CARCELLAR, JONATHAN DAWATON",RES2,240,1
8797,2020200780,CARIGARA WATER DISTRICT,PB,240,1
8798,2020550050,"CARLOS, ANDRES INSIGNE",RES1,240,1
8799,2020012349,"CARSON, FRANCIS",RES1,240,1
8800,2020550096,"CARTEL, MARIBEL MORILLA",RES3,240,1
8801,2020200068,"CAS, TEODORA",RES3,240,1
8802,2020091589,"CASIN, CRESENCIA C",RES1,240,1
8803,2020200164,"CASTRO, JONALD S.",RES1,240,1
8804,3030340208,"CATUBAO, JANE AVORQUE",RES3,240,1
8805,5050040005,"CAUBALEJO, FELINO",RES1,240,1
8806,5050041725,"CAUBALEJO, JENNY CABIA-AN",RES1,240,1
8807,2020380301,"CAUBALEJO, LEONILA P",RES1,240,1
8808,5050041726,"CAUBALEJO, MARIA THELMA CANAMASO",RES1,240,1
8809,2020201130,"CAUBALEJO, MARINA U.",RES1,240,1
8810,2020290180,"CAUBALEJO, MARINA U.",RES1,240,1
8811,2020091591,"CAUBALEJO, RITCHIE RAQUEL",RES1,240,1
8812,2020041662,"CERA, ANTONIO GUIMEL",COM1,240,1
8813,2020210030,"CERA, JUANA",RES1,240,1
8814,2020091605,"CHAVEZ, MERVIN JOHN GLER",RES1,240,1
8815,2020550081,"CHU, ALLAN",RES3,240,1
8816,2020081384,"CHU, ROMEO LLANETA",RES1,240,1
8817,2020141946,"CLARIN, AIZA SILVA",RES1,240,1
8818,2020141941,"CLAVECILLAS, ARNEL JOSE CONDE",RES1,240,1
8819,2020051963,"CLEMENTE, CARMELITA G",COM1,240,1
8820,2020050855,"CLEMENTE, RIC P.",RES3,240,1
8821,2020720624,"CLEMENTE, ROMBO S. W/S",RES4,240,1
8822,3030340205,"CLORES, ANGELES PERUDA",RES4,240,1
8823,5050040001,"COBER, NELSON",RES2,240,1
8824,2020550016,"CODERA, ALBERTO JR ASTORGA",RES1,240,1
8825,2020550077,"CODERA, ARLENE ASTORGA",RES1,240,1
8826,2020460643,"CODERA, JAYSON  TAMPOL",RES1,240,1
8827,2020161540,"COLBE, EFREN",RES1,240,1
8828,2020210225,"COLETO, ERLINDA C/O ATTY. CAPAROSO",RES1,240,1
8829,2020171529,"COLUMBRILLO, VIOLETA DAGANASOL",RES1,240,1
8830,2020241180,"COMBENIDO, ELESIO VELUNTA (ESF)",RES2,240,1
8831,2020171535,"COMBINIDO, ARCHIE I",RES2,240,1
8832,2020200085,"COMPA, ELUETERIO",RES1,240,1
8833,2020550205,"CONOS, ROBERTO S/MERLITA",RES1,240,1
8834,2020280345,"CONTAPAY, MELDRID",RES4,240,1
8835,3030120477,"CONTE, MELINDA CORIA",RES1,240,1
8836,2020480388,"COQUIA, VIRGINIA IDLISAN",RES1,240,1
8837,2020241677,"CORDEL, RENATO MERIDOR",RES1,240,1
8838,2020240445,"CORDEL, RUFINA B.",RES1,240,1
8839,2020171532,"CORDEL, ZYRA BARDELOSA",RES2,240,1
8840,5050041688,"CORPORAL, EVA FRANCISCO",RES1,240,1
8841,2020141911,"CORTEZ, JEFREY JHON D",RES1,240,1
8842,2020550177,"COSTELO, ALVIN DIPA",RES1,240,1
8843,5050030727,"COSTELO, DEMETRIO",RES1,240,1
8844,5050080135,"COSTELO, EGLESERIA R.",RES1,240,1
8845,5050030726,"COSTELO, MARLINA",RES2,240,1
8846,5050080115,"COSTELO, WILLIAM R.",RES1,240,1
8847,2020210205,"COTONER, EDGARDO P.",RES1,240,1
8848,5050030835,"COTONER, LERMA E.",RES4,240,1
8849,2020141945,"COTONER, RICHARD",RES1,240,1
8850,2020011565,"CRUZ, ALMA F.",RES2,240,1
