Count,Customer ID,Billing Period Code,Energy Consumed (kWHr),Power Factor
6913,2020460637,202301,2,0.85
6914,2020460638,202301,15,0.85
6915,2020480100,202301,33,0.85
6916,2020480105,202301,72,0.85
6917,2020480110,202301,43,0.85
6918,2020480115,202301,18,0.85
6919,2020480120,202301,28,0.85
6920,2020480125,202301,31,0.85
6921,2020480130,202301,43,0.85
6922,2020480135,202301,26,0.85
6923,2020480140,202301,40,0.85
6924,2020480145,202301,22,0.85
6925,2020480150,202301,70,0.85
6926,2020480155,202301,14,0.85
6927,2020480160,202301,14,0.85
6928,2020480165,202301,45,0.85
6929,2020480170,202301,24,0.85
6930,2020480175,202301,50,0.85
6931,2020480180,202301,13,0.85
6932,2020480185,202301,56,0.85
6933,2020480190,202301,0,0.85
6934,2020480195,202301,15,0.85
6935,2020480200,202301,37,0.85
6936,2020480205,202301,0,0.85
6937,2020480210,202301,177,0.85
6938,2020480215,202301,193,0.85
6939,2020480220,202301,18,0.85
6940,2020480225,202301,21,0.85
6941,2020480230,202301,56,0.85
6942,2020480235,202301,42,0.85
6943,2020480245,202301,255,0.85
6944,2020480250,202301,33,0.85
6945,2020480255,202301,8,0.85
6946,2020480265,202301,129,0.85
6947,2020480270,202301,67,0.85
6948,2020480275,202301,6,0.85
6949,2020480280,202301,74,0.85
6950,2020480285,202301,16,0.85
6951,2020480290,202301,12,0.85
6952,2020480295,202301,6,0.85
6953,2020480300,202301,27,0.85
6954,2020480305,202301,15,0.85
6955,2020480315,202301,20,0.85
6956,2020480320,202301,12,0.85
6957,2020480325,202301,55,0.85
6958,2020480330,202301,35,0.85
6959,2020480335,202301,53,0.85
6960,2020480340,202301,129,0.85
6961,2020480345,202301,49,0.85
6962,2020480350,202301,11,0.85
6963,2020480355,202301,20,0.85
6964,2020480360,202301,120,0.85
6965,2020480365,202301,67,0.85
6966,2020480366,202301,46,0.85
6967,2020480367,202301,11,0.85
6968,2020480368,202301,0,0.85
6969,2020480369,202301,21,0.85
6970,2020480370,202301,24,0.85
6971,2020480371,202301,20,0.85
6972,2020480373,202301,9,0.85
6973,2020480374,202301,68,0.85
6974,2020480376,202301,79,0.85
6975,2020480377,202301,38,0.85
6976,2020480379,202301,28,0.85
6977,2020480380,202301,28,0.85
6978,2020480381,202301,14,0.85
6979,2020480382,202301,15,0.85
6980,2020480383,202301,10,0.85
6981,2020480384,202301,270,0.85
6982,2020480385,202301,29,0.85
6983,2020480386,202301,98,0.85
6984,2020490001,202301,40,0.85
6985,2020490002,202301,100,0.85
6986,2020490003,202301,35,0.85
6987,2020490004,202301,43,0.85
6988,2020490005,202301,27,0.85
6989,2020490006,202301,9,0.85
6990,2020490007,202301,7,0.85
6991,2020490008,202301,9,0.85
6992,2020490009,202301,3,0.85
6993,2020490010,202301,44,0.85
6994,2020490011,202301,5,0.85
6995,2020490012,202301,72,0.85
6996,2020490013,202301,22,0.85
6997,2020510001,202301,28,0.85
6998,2020510002,202301,0,0.85
6999,2020510003,202301,22,0.85
7000,2020510004,202301,1,0.85
7001,2020510005,202301,23,0.85
7002,2020510006,202301,20,0.85
7003,2020510007,202301,10,0.85
7004,2020510008,202301,6,0.85
7005,2020510009,202301,32,0.85
7006,2020510010,202301,0,0.85
7007,2020510011,202301,12,0.85
7008,2020510012,202301,20,0.85
7009,2020510016,202301,4,0.85
7010,2020520001,202301,0,0.85
7011,2020520002,202301,19,0.85
7012,2020520003,202301,14,0.85
7013,2020520004,202301,2,0.85
7014,2020520005,202301,7,0.85
7015,2020520006,202301,20,0.85
7016,2020520007,202301,3,0.85
7017,2020520008,202301,2,0.85
7018,2020520009,202301,0,0.85
7019,2020520010,202301,0,0.85
7020,2020520011,202301,27,0.85
7021,2020520012,202301,0,0.85
7022,2020520013,202301,43,0.85
7023,2020520015,202301,23,0.85
7024,2020520016,202301,43,0.85
7025,2020520017,202301,0,0.85
7026,2020520018,202301,110,0.85
7027,2020520019,202301,31,0.85
7028,2020520020,202301,24,0.85
7029,2020520022,202301,41,0.85
7030,2020520023,202301,22,0.85
7031,2020520024,202301,22,0.85
7032,2020520025,202301,84,0.85
7033,2020520026,202301,0,0.85
7034,2020520027,202301,0,0.85
7035,2020540001,202301,7,0.85
7036,2020540002,202301,92,0.85
7037,2020540003,202301,33,0.85
7038,2020540004,202301,33,0.85
7039,2020540005,202301,57,0.85
7040,2020540006,202301,1,0.85
7041,2020540007,202301,138,0.85
7042,2020540008,202301,13,0.85
7043,2020540009,202301,43,0.85
7044,2020540010,202301,44,0.85
7045,2020540011,202301,0,0.85
7046,2020540012,202301,20,0.85
7047,2020540013,202301,78,0.85
7048,2020540014,202301,10,0.85
7049,2020540015,202301,112,0.85
7050,2020540016,202301,66,0.85
7051,2020540017,202301,6,0.85
7052,2020540018,202301,46,0.85
7053,2020540019,202301,57,0.85
7054,2020540020,202301,22,0.85
7055,2020540021,202301,29,0.85
7056,2020540022,202301,19,0.85
7057,2020540023,202301,33,0.85
7058,2020540024,202301,64,0.85
7059,2020540025,202301,29,0.85
7060,2020540026,202301,101,0.85
7061,2020540027,202301,64,0.85
7062,2020540028,202301,49,0.85
7063,2020540029,202301,15,0.85
7064,2020540030,202301,10,0.85
7065,2020540031,202301,51,0.85
7066,2020540032,202301,69,0.85
7067,2020540033,202301,46,0.85
7068,2020540034,202301,130,0.85
7069,2020540035,202301,43,0.85
7070,2020540036,202301,3,0.85
7071,2020540037,202301,0,0.85
7072,2020540038,202301,43,0.85
7073,2020540039,202301,39,0.85
7074,2020540040,202301,0,0.85
7075,2020540041,202301,0,0.85
7076,2020540042,202301,14,0.85
7077,2020540043,202301,56,0.85
7078,2020540044,202301,35,0.85
7079,2020540045,202301,42,0.85
7080,2020540046,202301,38,0.85
7081,2020540047,202301,12,0.85
7082,2020540048,202301,21,0.85
7083,2020540049,202301,38,0.85
7084,2020550349,202301,15,0.85
7085,2020550359,202301,29,0.85
7086,2020550403,202301,19,0.85
7087,2020720011,202301,284,0.85
7088,2020720015,202301,72,0.85
7089,2020720017,202301,1045,0.85
7090,2020720018,202301,6480,0.85
7091,2020720020,202301,41,0.85
7092,2020720025,202301,209,0.85
7093,2020720055,202301,2460,0.85
7094,2020720100,202301,130,0.85
7095,2020720125,202301,144,0.85
7096,2020720130,202301,170,0.85
7097,2020720160,202301,130,0.85
7098,2020720165,202301,38,0.85
7099,2020720240,202301,69,0.85
7100,2020720245,202301,277,0.85
7101,2020720250,202301,56,0.85
7102,2020720255,202301,0,0.85
7103,2020720260,202301,132,0.85
7104,2020720270,202301,189,0.85
7105,2020720275,202301,20,0.85
7106,2020720277,202301,37,0.85
7107,2020720285,202301,322,0.85
7108,2020720300,202301,51,0.85
7109,2020720310,202301,367,0.85
7110,2020720335,202301,159,0.85
7111,2020720345,202301,3540,0.85
7112,2020720360,202301,9086,0.85
7113,2020720370,202301,20,0.85
7114,2020720375,202301,9800,0.85
7115,2020720385,202301,0,0.85
7116,2020720420,202301,8040,0.85
7117,2020720455,202301,984,0.85
7118,2020720465,202301,1033,0.85
7119,2020720475,202301,38,0.85
7120,2020720530,202301,2097,0.85
7121,2020720540,202301,2278,0.85
7122,2020720560,202301,738,0.85
7123,2020720610,202301,28,0.85
7124,2020720622,202301,4740,0.85
7125,2020720632,202301,12,0.85
7126,2020720634,202301,36,0.85
7127,2020900010,202301,4348,0.85
7128,2020900035,202301,83,0.85
7129,2020900115,202301,248,0.85
7130,2020900125,202301,479,0.85
7131,2020900143,202301,397,0.85
7132,2020900144,202301,230,0.85
7133,2020900145,202301,316,0.85
7134,2020900147,202301,552,0.85
7135,2020900148,202301,394,0.85
7136,2020900149,202301,61,0.85
7137,3030041572,202301,3,0.85
7138,3030070049,202301,31,0.85
7139,3030070351,202301,4,0.85
7140,3030120040,202301,19,0.85
7141,3030120050,202301,12,0.85
7142,3030120070,202301,19,0.85
7143,3030120080,202301,41,0.85
7144,3030120090,202301,17,0.85
7145,3030120100,202301,14,0.85
7146,3030120105,202301,25,0.85
7147,3030120110,202301,31,0.85
7148,3030120115,202301,6,0.85
7149,3030120120,202301,30,0.85
7150,3030120125,202301,17,0.85
7151,3030120130,202301,45,0.85
7152,3030120135,202301,70,0.85
7153,3030120145,202301,40,0.85
7154,3030120165,202301,0,0.85
7155,3030120175,202301,18,0.85
7156,3030120180,202301,3,0.85
7157,3030120185,202301,3,0.85
7158,3030120190,202301,49,0.85
7159,3030120195,202301,4,0.85
7160,3030120200,202301,30,0.85
7161,3030120205,202301,36,0.85
7162,3030120210,202301,56,0.85
7163,3030120215,202301,21,0.85
7164,3030120220,202301,31,0.85
7165,3030120225,202301,22,0.85
7166,3030120240,202301,13,0.85
7167,3030120245,202301,30,0.85
7168,3030120255,202301,56,0.85
7169,3030120260,202301,49,0.85
7170,3030120265,202301,34,0.85
7171,3030120270,202301,2,0.85
7172,3030120280,202301,11,0.85
7173,3030120285,202301,37,0.85
7174,3030120290,202301,32,0.85
7175,3030120295,202301,3,0.85
7176,3030120300,202301,20,0.85
7177,3030120310,202301,20,0.85
7178,3030120315,202301,6,0.85
7179,3030120320,202301,15,0.85
7180,3030120330,202301,70,0.85
7181,3030120335,202301,45,0.85
7182,3030120345,202301,45,0.85
7183,3030120355,202301,65,0.85
7184,3030120360,202301,42,0.85
7185,3030120370,202301,137,0.85
7186,3030120380,202301,75,0.85
7187,3030120390,202301,27,0.85
7188,3030120400,202301,0,0.85
7189,3030120410,202301,80,0.85
7190,3030120420,202301,27,0.85
7191,3030120430,202301,38,0.85
7192,3030120460,202301,51,0.85
7193,3030120461,202301,53,0.85
7194,3030120462,202301,9,0.85
7195,3030120463,202301,14,0.85
7196,3030120464,202301,24,0.85
7197,3030120466,202301,40,0.85
7198,3030200490,202301,0,0.85
7199,3030200535,202301,35,0.85
7200,3030340001,202301,91,0.85
7201,3030340002,202301,146,0.85
7202,3030340003,202301,13,0.85
7203,3030340004,202301,165,0.85
7204,3030340005,202301,101,0.85
7205,3030340006,202301,60,0.85
7206,3030340007,202301,2,0.85
7207,3030340008,202301,0,0.85
7208,3030340009,202301,47,0.85
7209,3030340010,202301,87,0.85
7210,3030340011,202301,4,0.85
7211,3030340012,202301,87,0.85
7212,3030340013,202301,56,0.85
7213,3030340014,202301,47,0.85
7214,3030340015,202301,5,0.85
7215,3030340017,202301,39,0.85
7216,3030340018,202301,126,0.85
7217,3030340019,202301,88,0.85
7218,3030340020,202301,87,0.85
7219,3030340021,202301,3,0.85
7220,3030340022,202301,42,0.85
7221,3030340023,202301,99,0.85
7222,3030340024,202301,99,0.85
7223,3030340025,202301,12,0.85
7224,3030340026,202301,19,0.85
7225,3030340027,202301,81,0.85
7226,3030340028,202301,113,0.85
7227,3030340029,202301,20,0.85
7228,3030340030,202301,0,0.85
7229,3030340031,202301,8,0.85
7230,3030340032,202301,326,0.85
7231,3030340033,202301,75,0.85
7232,3030340034,202301,4,0.85
7233,3030340035,202301,36,0.85
7234,3030340036,202301,44,0.85
7235,3030340037,202301,93,0.85
7236,3030340038,202301,44,0.85
7237,3030340039,202301,58,0.85
7238,3030340041,202301,0,0.85
7239,3030340042,202301,123,0.85
7240,3030340043,202301,107,0.85
7241,3030340044,202301,119,0.85
7242,3030340045,202301,38,0.85
7243,3030340046,202301,44,0.85
7244,3030340047,202301,130,0.85
7245,3030340048,202301,45,0.85
7246,3030340049,202301,10,0.85
7247,3030340050,202301,34,0.85
7248,3030340051,202301,233,0.85
7249,3030340052,202301,4,0.85
7250,3030340053,202301,77,0.85
7251,3030340054,202301,84,0.85
7252,3030340055,202301,14,0.85
7253,3030340056,202301,13,0.85
7254,3030340057,202301,56,0.85
7255,3030340058,202301,5,0.85
7256,3030340059,202301,142,0.85
7257,3030340060,202301,24,0.85
7258,3030340061,202301,32,0.85
7259,3030340062,202301,54,0.85
7260,3030340063,202301,47,0.85
7261,3030340064,202301,18,0.85
7262,3030340065,202301,43,0.85
7263,3030340066,202301,34,0.85
7264,3030340067,202301,16,0.85
7265,3030340068,202301,88,0.85
7266,3030340069,202301,22,0.85
7267,3030340070,202301,70,0.85
7268,3030340071,202301,47,0.85
7269,3030340072,202301,0,0.85
7270,3030340074,202301,177,0.85
7271,3030340075,202301,162,0.85
7272,3030340076,202301,82,0.85
7273,3030340078,202301,19,0.85
7274,3030340079,202301,93,0.85
7275,3030340080,202301,75,0.85
7276,3030340081,202301,40,0.85
7277,3030340082,202301,145,0.85
7278,3030340083,202301,38,0.85
7279,3030340084,202301,0,0.85
7280,3030340085,202301,0,0.85
7281,3030340087,202301,0,0.85
7282,3030340088,202301,82,0.85
7283,3030340089,202301,0,0.85
7284,3030340090,202301,95,0.85
7285,3030340091,202301,33,0.85
7286,3030340092,202301,137,0.85
7287,3030340093,202301,144,0.85
7288,3030340094,202301,31,0.85
7289,3030340095,202301,78,0.85
7290,3030340096,202301,111,0.85
7291,3030340097,202301,3,0.85
7292,3030340098,202301,23,0.85
7293,3030340099,202301,36,0.85
7294,3030340101,202301,54,0.85
7295,3030340102,202301,240,0.85
7296,3030340103,202301,0,0.85
7297,3030340104,202301,94,0.85
7298,3030340105,202301,115,0.85
7299,3030340106,202301,0,0.85
7300,3030340107,202301,81,0.85
7301,3030340108,202301,0,0.85
7302,3030340109,202301,73,0.85
7303,3030340110,202301,146,0.85
7304,3030340111,202301,71,0.85
7305,3030340112,202301,166,0.85
7306,3030340114,202301,48,0.85
7307,3030340115,202301,9,0.85
7308,3030340116,202301,50,0.85
7309,3030340117,202301,0,0.85
7310,3030340118,202301,61,0.85
7311,3030340119,202301,31,0.85
7312,3030340120,202301,133,0.85
7313,3030340121,202301,92,0.85
7314,3030340122,202301,243,0.85
7315,3030340123,202301,101,0.85
7316,3030340124,202301,10,0.85
7317,3030340125,202301,71,0.85
7318,3030340126,202301,24,0.85
7319,3030340127,202301,96,0.85
7320,3030340129,202301,14,0.85
7321,3030340130,202301,95,0.85
7322,3030340131,202301,84,0.85
7323,3030340132,202301,14,0.85
7324,3030340133,202301,5,0.85
7325,3030340134,202301,26,0.85
7326,3030340135,202301,338,0.85
7327,3030340136,202301,12,0.85
7328,3030340137,202301,76,0.85
7329,3030340138,202301,65,0.85
7330,3030340139,202301,103,0.85
7331,3030340140,202301,19,0.85
7332,3030340141,202301,55,0.85
7333,3030340142,202301,107,0.85
7334,3030340143,202301,63,0.85
7335,3030340144,202301,45,0.85
7336,3030340146,202301,45,0.85
7337,3030340147,202301,55,0.85
7338,3030340148,202301,97,0.85
7339,3030340149,202301,86,0.85
7340,3030340150,202301,143,0.85
7341,3030340151,202301,63,0.85
7342,3030340152,202301,141,0.85
7343,3030340153,202301,26,0.85
7344,3030340154,202301,56,0.85
7345,3030340155,202301,15,0.85
7346,3030340156,202301,10,0.85
7347,3030340157,202301,65,0.85
7348,3030340158,202301,95,0.85
7349,3030340159,202301,14,0.85
7350,3030340160,202301,21,0.85
7351,3030340161,202301,26,0.85
7352,3030340162,202301,129,0.85
7353,3030340163,202301,348,0.85
7354,3030340164,202301,87,0.85
7355,3030340165,202301,10,0.85
7356,3030340166,202301,164,0.85
7357,3030340167,202301,67,0.85
7358,3030340168,202301,82,0.85
7359,3030340169,202301,52,0.85
7360,3030340170,202301,55,0.85
7361,3030340171,202301,145,0.85
7362,3030340172,202301,0,0.85
7363,3030340173,202301,18,0.85
7364,3030340174,202301,0,0.85
7365,3030340175,202301,3,0.85
7366,3030340176,202301,151,0.85
7367,3030340177,202301,56,0.85
7368,3030340178,202301,5,0.85
7369,3030340179,202301,39,0.85
7370,3030340180,202301,29,0.85
7371,3030340181,202301,62,0.85
7372,3030340182,202301,15,0.85
7373,3030340183,202301,19,0.85
7374,3030340185,202301,146,0.85
7375,3030340186,202301,9,0.85
7376,3030340187,202301,31,0.85
7377,3030340188,202301,0,0.85
7378,3030340190,202301,216,0.85
7379,3030340191,202301,43,0.85
7380,3030340192,202301,47,0.85
7381,3030340193,202301,13,0.85
7382,3030340194,202301,14,0.85
7383,3030340195,202301,23,0.85
7384,3030340197,202301,19,0.85
7385,3030340198,202301,246,0.85
7386,3030340199,202301,310,0.85
7387,3030340200,202301,25,0.85
7388,4040041115,202301,12,0.85
7389,5050010010,202301,166,0.85
7390,5050010020,202301,42,0.85
7391,5050010021,202301,0,0.85
7392,5050010026,202301,38,0.85
7393,5050010030,202301,6,0.85
7394,5050010040,202301,234,0.85
7395,5050010060,202301,4,0.85
7396,5050010065,202301,3,0.85
7397,5050010080,202301,63,0.85
7398,5050010081,202301,219,0.85
7399,5050010085,202301,61,0.85
7400,5050010090,202301,29,0.85
7401,5050010100,202301,355,0.85
7402,5050010101,202301,5,0.85
7403,5050010102,202301,65,0.85
7404,5050010105,202301,128,0.85
7405,5050010110,202301,51,0.85
7406,5050010112,202301,18,0.85
7407,5050010115,202301,120,0.85
7408,5050010120,202301,131,0.85
7409,5050010125,202301,9,0.85
7410,5050010130,202301,7,0.85
7411,5050010131,202301,84,0.85
7412,5050010140,202301,40,0.85
7413,5050010145,202301,62,0.85
7414,5050010155,202301,207,0.85
7415,5050010163,202301,4,0.85
7416,5050010164,202301,68,0.85
7417,5050010165,202301,31,0.85
7418,5050010169,202301,7,0.85
7419,5050010171,202301,32,0.85
7420,5050010173,202301,213,0.85
7421,5050010174,202301,34,0.85
7422,5050010175,202301,66,0.85
7423,5050010177,202301,15,0.85
7424,5050010179,202301,37,0.85
7425,5050010184,202301,32,0.85
7426,5050010186,202301,71,0.85
7427,5050010187,202301,29,0.85
7428,5050010188,202301,28,0.85
7429,5050010191,202301,43,0.85
7430,5050010194,202301,18,0.85
7431,5050010199,202301,91,0.85
7432,5050010205,202301,174,0.85
7433,5050010206,202301,175,0.85
7434,5050010207,202301,94,0.85
7435,5050010208,202301,18,0.85
7436,5050010209,202301,35,0.85
7437,5050010215,202301,17,0.85
7438,5050010220,202301,104,0.85
7439,5050010240,202301,52,0.85
7440,5050010252,202301,46,0.85
7441,5050010253,202301,16,0.85
7442,5050010254,202301,58,0.85
7443,5050010255,202301,254,0.85
7444,5050010258,202301,60,0.85
7445,5050010260,202301,123,0.85
7446,5050010264,202301,25,0.85
7447,5050010266,202301,28,0.85
7448,5050010267,202301,61,0.85
7449,5050010284,202301,54,0.85
7450,5050010285,202301,26,0.85
7451,5050010286,202301,19,0.85
7452,5050010291,202301,15,0.85
7453,5050010300,202301,12,0.85
7454,5050010310,202301,180,0.85
7455,5050010325,202301,112,0.85
7456,5050010355,202301,45,0.85
7457,5050010372,202301,65,0.85
7458,5050010378,202301,20,0.85
7459,5050010379,202301,12,0.85
7460,5050010384,202301,53,0.85
7461,5050010385,202301,77,0.85
7462,5050010386,202301,0,0.85
7463,5050010388,202301,55,0.85
7464,5050010390,202301,142,0.85
7465,5050010395,202301,0,0.85
7466,5050010397,202301,36,0.85
7467,5050010400,202301,126,0.85
7468,5050010405,202301,109,0.85
7469,5050010420,202301,77,0.85
7470,5050010435,202301,127,0.85
7471,5050010440,202301,118,0.85
7472,5050010450,202301,79,0.85
7473,5050010455,202301,23,0.85
7474,5050010460,202301,56,0.85
7475,5050010465,202301,21,0.85
7476,5050010480,202301,0,0.85
7477,5050010490,202301,159,0.85
7478,5050010495,202301,122,0.85
7479,5050010507,202301,41,0.85
7480,5050010508,202301,148,0.85
7481,5050010515,202301,42,0.85
7482,5050010522,202301,46,0.85
7483,5050010524,202301,43,0.85
7484,5050010526,202301,12,0.85
7485,5050010530,202301,10,0.85
7486,5050010535,202301,61,0.85
7487,5050010540,202301,24,0.85
7488,5050010550,202301,50,0.85
7489,5050010551,202301,21,0.85
7490,5050010580,202301,159,0.85
7491,5050010585,202301,22,0.85
7492,5050010590,202301,70,0.85
7493,5050010595,202301,51,0.85
7494,5050010600,202301,0,0.85
7495,5050010605,202301,98,0.85
7496,5050010610,202301,191,0.85
7497,5050010620,202301,360,0.85
7498,5050010625,202301,0,0.85
7499,5050010635,202301,130,0.85
7500,5050010640,202301,65,0.85
7501,5050010645,202301,116,0.85
7502,5050010665,202301,60,0.85
7503,5050010685,202301,18,0.85
7504,5050010695,202301,209,0.85
7505,5050010725,202301,3,0.85
7506,5050010745,202301,71,0.85
7507,5050010785,202301,65,0.85
7508,5050010800,202301,54,0.85
7509,5050010835,202301,128,0.85
7510,5050010925,202301,34,0.85
7511,5050011025,202301,20,0.85
7512,5050011075,202301,28,0.85
7513,5050011085,202301,20,0.85
7514,5050011115,202301,56,0.85
7515,5050011165,202301,14,0.85
7516,5050011195,202301,0,0.85
7517,5050011255,202301,14,0.85
7518,5050011305,202301,70,0.85
7519,5050011315,202301,30,0.85
7520,5050011325,202301,54,0.85
7521,5050011335,202301,20,0.85
7522,5050011345,202301,0,0.85
7523,5050011355,202301,50,0.85
7524,5050011365,202301,174,0.85
7525,5050011375,202301,4,0.85
7526,5050011385,202301,10,0.85
7527,5050011395,202301,45,0.85
7528,5050011405,202301,16,0.85
7529,5050011415,202301,5,0.85
7530,5050011425,202301,19,0.85
7531,5050011435,202301,15,0.85
7532,5050011445,202301,4,0.85
7533,5050011505,202301,17,0.85
7534,5050011525,202301,32,0.85
7535,5050012169,202301,13,0.85
7536,5050012171,202301,12,0.85
7537,5050012172,202301,38,0.85
7538,5050012181,202301,43,0.85
7539,5050012183,202301,8,0.85
7540,5050020240,202301,219,0.85
7541,5050020250,202301,60,0.85
7542,5050020270,202301,235,0.85
7543,5050021685,202301,183,0.85
7544,5050021690,202301,259,0.85
7545,5050021695,202301,54,0.85
7546,5050021794,202301,4,0.85
