Count,Secondary Customer Service Drop ID,"From 
Bus ID","To  
Customer ID",Phasing,Installation Type,Length-1         (meters),Length-2         (meters),Conductor Type,"Conductor
Size",Unit (C) 
5194,KSA2020161460,S0100-039h-0007,2020161460,CN,1,0.5,0,CU,10,AWG
5195,KSA2020161465,S0100-039h-0011,2020161465,CN,1,0.5,0,CU,10,AWG
5196,KSA2020161470,S0100-0074-003A,2020161470,CN,1,0.5,0,CU,10,AWG
5197,KSA2020161475,S0100-039h-0012,2020161475,CN,1,0.5,0,CU,10,AWG
5198,KSA2020161480,S0100-039h-0007,2020161480,CN,1,0.5,0,CU,10,AWG
5199,KSA2020161481,S0100-0042-0003,2020161481,CN,1,0.5,0,CU,10,AWG
5200,KSA2020161482,S0100-0042-0003,2020161482,CN,1,0.5,0,CU,10,AWG
5201,KSA2020161483,S0100-039h-0007,2020161483,CN,1,0.5,0,CU,10,AWG
5202,KSA2020161484,S0100-039h-0020,2020161484,CN,1,0.5,0,CU,10,AWG
5203,KSA2020161485,S0100-039h-0021,2020161485,CN,1,0.5,0,CU,10,AWG
5204,KSA2020161486,S0100-039h-0007,2020161486,CN,1,0.5,0,CU,10,AWG
5205,KSA2020161488,S0100-039h-0022,2020161488,CN,1,0.5,0,CU,10,AWG
5206,KSA2020161489,S0100-0079-0013,2020161489,CN,1,0.5,0,CU,10,AWG
5207,KSA2020161490,S0100-0058-0004,2020161490,CN,1,0.5,0,CU,10,AWG
5208,KSA2020161491,S0100-0079-0012,2020161491,CN,1,0.5,0,CU,10,AWG
5209,KSA2020161492,S0100-0074-0007,2020161492,CN,1,0.5,0,CU,10,AWG
5210,KSA2020161493,S0100-0058-0003,2020161493,CN,1,0.5,0,CU,10,AWG
5211,KSA2020161494,S0100-0079-0007,2020161494,CN,1,0.5,0,CU,10,AWG
5212,KSA2020161495,S0100-0042-010e,2020161495,CN,1,0.5,0,CU,10,AWG
5213,KSA2020161496,S0100-0079-0001,2020161496,CN,1,0.5,0,CU,10,AWG
5214,KSA2020161497,S0100-0042-010e,2020161497,CN,1,0.5,0,CU,10,AWG
5215,KSA2020161498,S0100-0079-0001,2020161498,CN,1,0.5,0,CU,10,AWG
5216,KSA2020161499,S0100-0042-010e,2020161499,CN,1,0.5,0,CU,10,AWG
5217,KSA2020161500,S0100-0079-0007,2020161500,CN,1,0.5,0,CU,10,AWG
5218,KSA2020161501,S0100-0079-0007,2020161501,CN,1,0.5,0,CU,10,AWG
5219,KSA2020161502,S0100-0042-010e,2020161502,CN,1,0.5,0,CU,10,AWG
5220,KSA2020161503,S0100-0079-0007,2020161503,CN,1,0.5,0,CU,10,AWG
5221,KSA2020161504,S0100-0079-0007,2020161504,CN,1,0.5,0,CU,10,AWG
5222,KSA2020161505,S0100-0079-0007,2020161505,CN,1,66.0,0,ACSR,2,AWG
5223,KSA2020161506,S0100-0079-0007,2020161506,CN,1,66.0,0,ACSR,2,AWG
5224,KSA2020161507,S0100-0079-0007,2020161507,CN,1,66.0,0,ACSR,2,AWG
5225,KSA2020161508,S0100-0079-0007,2020161508,CN,1,66.0,0,ACSR,2,AWG
5226,KSA2020161509,S0100-0079-0007,2020161509,CN,1,66.0,0,ACSR,2,AWG
5227,KSA2020161510,S0100-0079-0007,2020161510,CN,1,66.0,0,ACSR,2,AWG
5228,KSA2020161511,S0100-0079-0007,2020161511,CN,1,66.0,0,ACSR,2,AWG
5229,KSA2020161512,S0100-0079-0007,2020161512,CN,1,66.0,0,ACSR,2,AWG
5230,KSA2020161513,S0100-0079-0007,2020161513,CN,1,66.0,0,ACSR,2,AWG
5231,KSA2020161514,S0100-0079-0007,2020161514,CN,1,66.0,0,ACSR,2,AWG
5232,KSA2020161515,S0100-0079-0007,2020161515,CN,1,66.0,0,ACSR,2,AWG
5233,KSA2020161516,S0100-0079-0007,2020161516,CN,1,66.0,0,ACSR,2,AWG
5234,KSA2020161517,S0100-0079-0007,2020161517,CN,1,66.0,0,ACSR,2,AWG
5235,KSA2020161518,S0100-0079-0007,2020161518,CN,1,66.0,0,ACSR,2,AWG
5236,KSA2020161519,S0100-0079-0007,2020161519,CN,1,66.0,0,ACSR,2,AWG
5237,KSA2020161520,S0100-0079-0007,2020161520,CN,1,66.0,0,ACSR,2,AWG
5238,KSA2020161521,S0100-0079-0007,2020161521,CN,1,66.0,0,ACSR,2,AWG
5239,KSA2020161522,S0100-0079-0007,2020161522,CN,1,66.0,0,ACSR,2,AWG
5240,KSA2020161523,S0100-0079-0007,2020161523,CN,1,66.0,0,ACSR,2,AWG
5241,KSA2020161524,S0100-0079-0007,2020161524,CN,1,66.0,0,ACSR,2,AWG
5242,KSA2020161525,S0100-0079-0007,2020161525,CN,1,66.0,0,ACSR,2,AWG
5243,KSA2020161526,S0100-0079-0007,2020161526,CN,1,66.0,0,ACSR,2,AWG
5244,KSA2020161527,S0100-0079-0007,2020161527,CN,1,66.0,0,ACSR,2,AWG
5245,KSA2020161528,S0100-0079-0007,2020161528,CN,1,66.0,0,ACSR,2,AWG
5246,KSA2020161529,S0100-0079-0007,2020161529,CN,1,66.0,0,ACSR,2,AWG
5247,KSA2020161530,S0100-0079-0007,2020161530,CN,1,66.0,0,ACSR,2,AWG
5248,KSA2020161531,S0100-0079-0007,2020161531,CN,1,66.0,0,ACSR,2,AWG
5249,KSA2020161532,S0100-0079-0007,2020161532,CN,1,66.0,0,ACSR,2,AWG
5250,KSA2020161533,S0100-0079-0007,2020161533,CN,1,66.0,0,ACSR,2,AWG
5251,KSA2020161534,S0100-0079-0007,2020161534,CN,1,66.0,0,ACSR,2,AWG
5252,KSA2020161535,S0100-0079-0007,2020161535,CN,1,66.0,0,ACSR,2,AWG
5253,KSA2020161536,S0100-0079-0007,2020161536,CN,1,66.0,0,ACSR,2,AWG
5254,KSA2020161537,S0100-0079-0007,2020161537,CN,1,66.0,0,ACSR,2,AWG
5255,KSA2020161538,S0100-0079-0007,2020161538,CN,1,66.0,0,ACSR,2,AWG
5256,KSA2020161539,S0100-0079-0007,2020161539,CN,1,66.0,0,ACSR,2,AWG
5257,KSA2020161540,S0100-0079-0007,2020161540,CN,1,66.0,0,ACSR,2,AWG
5258,KSA2020161541,S0100-0079-0007,2020161541,CN,1,66.0,0,ACSR,2,AWG
5259,KSA2020161542,S0100-0079-0007,2020161542,CN,1,66.0,0,ACSR,2,AWG
5260,KSA2020161543,S0100-0079-0007,2020161543,CN,1,66.0,0,ACSR,2,AWG
5261,KSA2020161544,S0100-0079-0007,2020161544,CN,1,66.0,0,ACSR,2,AWG
5262,KSA2020161545,S0100-0079-0007,2020161545,CN,1,66.0,0,ACSR,2,AWG
5263,KSA2020161546,S0100-0079-0007,2020161546,CN,1,66.0,0,ACSR,2,AWG
5264,KSA2020161547,S0100-0079-0007,2020161547,CN,1,66.0,0,ACSR,2,AWG
5265,KSA2020161548,S0100-0079-0007,2020161548,CN,1,66.0,0,ACSR,2,AWG
5266,KSA2020161549,S0100-0079-0007,2020161549,CN,1,66.0,0,ACSR,2,AWG
5267,KSA2020161550,S0100-0079-0007,2020161550,CN,1,66.0,0,ACSR,2,AWG
5268,KSA2020161551,S0100-0079-0007,2020161551,CN,1,66.0,0,ACSR,2,AWG
5269,KSA2020161552,S0100-0079-0007,2020161552,CN,1,66.0,0,ACSR,2,AWG
5270,KSA2020161553,S0100-0079-0007,2020161553,CN,1,66.0,0,ACSR,2,AWG
5271,KSA2020161554,S0100-0079-0007,2020161554,CN,1,66.0,0,ACSR,2,AWG
5272,KSA2020161555,S0100-0079-0007,2020161555,CN,1,66.0,0,ACSR,2,AWG
5273,KSA2020161556,S0100-0079-0007,2020161556,CN,1,66.0,0,ACSR,2,AWG
5274,KSA2020161557,S0100-0079-0007,2020161557,CN,1,66.0,0,ACSR,2,AWG
5275,KSA2020161558,S0100-0079-0007,2020161558,CN,1,66.0,0,ACSR,2,AWG
5276,KSA2020161559,S0100-0079-0007,2020161559,CN,1,66.0,0,ACSR,2,AWG
5277,KSA2020161560,S0100-0079-0007,2020161560,CN,1,66.0,0,ACSR,2,AWG
5278,KSA2020161561,S0100-0079-0007,2020161561,CN,1,66.0,0,ACSR,2,AWG
5279,KSA2020161562,S0100-0079-0007,2020161562,CN,1,66.0,0,ACSR,2,AWG
5280,KSA2020161563,S0100-0079-0007,2020161563,CN,1,66.0,0,ACSR,2,AWG
5281,KSA2020161564,S0100-0079-0007,2020161564,CN,1,66.0,0,ACSR,2,AWG
5282,KSA2020161565,S0100-0079-0007,2020161565,CN,1,66.0,0,ACSR,2,AWG
5283,KSA2020161566,S0100-0079-0007,2020161566,CN,1,66.0,0,ACSR,2,AWG
5284,KSA2020161567,S0100-0079-0007,2020161567,CN,1,66.0,0,ACSR,2,AWG
5285,KSA2020161568,S0100-0079-0007,2020161568,CN,1,66.0,0,ACSR,2,AWG
5286,KSA2020161569,S0100-0079-0007,2020161569,CN,1,66.0,0,ACSR,2,AWG
5287,KSA2020161570,S0100-0079-0007,2020161570,CN,1,66.0,0,ACSR,2,AWG
5288,KSA2020161571,S0100-0079-0007,2020161571,CN,1,66.0,0,ACSR,2,AWG
5289,KSA2020161572,S0100-0079-0007,2020161572,CN,1,66.0,0,ACSR,2,AWG
5290,KSA2020161573,S0100-0079-0007,2020161573,CN,1,66.0,0,ACSR,2,AWG
5291,KSA2020161574,S0100-0079-0007,2020161574,CN,1,66.0,0,ACSR,2,AWG
5292,KSA2020161575,S0100-0079-0007,2020161575,CN,1,66.0,0,ACSR,2,AWG
5293,KSA2020161576,S0100-0079-0007,2020161576,CN,1,66.0,0,ACSR,2,AWG
5294,KSA2020170004,S0130-0016-0004,2020170004,AN,1,0.5,0,CU,10,AWG
5295,KSA2020170010,S0130-0016-0005,2020170010,AN,1,0.5,0,CU,10,AWG
5296,KSA2020170022,S0130-0016-0005,2020170022,AN,1,0.5,0,CU,10,AWG
5297,KSA2020170025,S0130-0016-0006,2020170025,AN,1,0.5,0,CU,10,AWG
5298,KSA2020170040,S0130-0016-0007,2020170040,AN,1,0.5,0,CU,10,AWG
5299,KSA2020170050,S0130-0016-0009,2020170050,AN,1,0.5,0,CU,10,AWG
5300,KSA2020170055,S0130-0016-0009,2020170055,AN,1,0.5,0,CU,10,AWG
5301,KSA2020170057,S0130-0016-0009,2020170057,AN,1,0.5,0,CU,10,AWG
5302,KSA2020170060,S0130-0016-0009,2020170060,AN,1,0.5,0,CU,10,AWG
5303,KSA2020170064,S0130-0016-0009,2020170064,AN,1,0.5,0,CU,10,AWG
5304,KSA2020170065,S0130-0016-0009,2020170065,AN,1,0.5,0,CU,10,AWG
5305,KSA2020170070,S0130-0016-0009,2020170070,AN,1,0.5,0,CU,10,AWG
5306,KSA2020170072,S0130-0016-0009,2020170072,AN,1,0.5,0,CU,10,AWG
5307,KSA2020170073,S0130-0016-0009,2020170073,AN,1,0.5,0,CU,10,AWG
5308,KSA2020170074,S0130-0016-0012,2020170074,AN,1,0.5,0,CU,10,AWG
5309,KSA2020170075,S0130-0016-0012,2020170075,AN,1,0.5,0,CU,10,AWG
5310,KSA2020170076,S0130-0016-0011,2020170076,AN,1,0.5,0,CU,10,AWG
5311,KSA2020170078,S130-31-04-0001,2020170078,AN,1,0.5,0,CU,10,AWG
5312,KSA2020170080,S0130-0016-0013,2020170080,AN,1,0.5,0,CU,10,AWG
5313,KSA2020170090,S0130-0016-0012,2020170090,AN,1,0.5,0,CU,10,AWG
5314,KSA2020170100,S0130-0016-0013,2020170100,AN,1,0.5,0,CU,10,AWG
5315,KSA2020170103,S0130-0016-0013,2020170103,AN,1,0.5,0,CU,10,AWG
5316,KSA2020170107,S0130-0016-0009,2020170107,AN,1,0.5,0,CU,10,AWG
5317,KSA2020170110,S0130-0016-0012,2020170110,AN,1,0.5,0,CU,10,AWG
5318,KSA2020170115,S0130-0016-0012,2020170115,AN,1,0.5,0,CU,10,AWG
5319,KSA2020170120,S0130-0016-0013,2020170120,AN,1,0.5,0,CU,10,AWG
5320,KSA2020170122,S0130-0016-012a,2020170122,AN,1,0.5,0,CU,10,AWG
5321,KSA2020170125,S0130-0016-012a,2020170125,AN,1,0.5,0,CU,10,AWG
5322,KSA2020170130,S0130-0016-0013,2020170130,AN,1,0.5,0,CU,10,AWG
5323,KSA2020170140,S0130-0016-0014,2020170140,AN,1,0.5,0,CU,10,AWG
5324,KSA2020170145,S130-31-04-0003,2020170145,AN,1,0.5,0,CU,10,AWG
5325,KSA2020170150,S0130-0016-0016,2020170150,AN,1,0.5,0,CU,10,AWG
5326,KSA2020170155,S0130-0031-006A,2020170155,BN,1,0.5,0,CU,10,AWG
5327,KSA2020170160,S0130-0016-0017,2020170160,AN,1,0.5,0,CU,10,AWG
5328,KSA2020170163,S0130-0016-0016,2020170163,AN,1,0.5,0,CU,10,AWG
5329,KSA2020170164,S0130-0016-0016,2020170164,AN,1,0.5,0,CU,10,AWG
5330,KSA2020170165,S0130-0016-0017,2020170165,AN,1,0.5,0,CU,10,AWG
5331,KSA2020170166,S0130-0016-0017,2020170166,AN,1,0.5,0,CU,10,AWG
5332,KSA2020170167,S0130-0016-0017,2020170167,AN,1,0.5,0,CU,10,AWG
5333,KSA2020170168,S0130-0016-0017,2020170168,AN,1,0.5,0,CU,10,AWG
5334,KSA2020170169,S0130-0016-0017,2020170169,AN,1,0.5,0,CU,10,AWG
5335,KSA2020170175,S0130-0049-0012,2020170175,BN,1,0.5,0,CU,10,AWG
5336,KSA2020170180,S0130-0016-0017,2020170180,AN,1,0.5,0,CU,10,AWG
5337,KSA2020170185,S0130-0016-0017,2020170185,AN,1,0.5,0,CU,10,AWG
5338,KSA2020170190,S0130-0016-0017,2020170190,AN,1,0.5,0,CU,10,AWG
5339,KSA2020170195,S0130-0031-0005,2020170195,BN,1,0.5,0,CU,10,AWG
5340,KSA2020170205,S0130-0016-0017,2020170205,AN,1,0.5,0,CU,10,AWG
5341,KSA2020170210,S0130-0016-0017,2020170210,AN,1,0.5,0,CU,10,AWG
5342,KSA2020170215,S0130-0016-0017,2020170215,AN,1,0.5,0,CU,10,AWG
5343,KSA2020170225,S0130-0016-0017,2020170225,AN,1,0.5,0,CU,10,AWG
5344,KSA2020170230,S0130-0016-0017,2020170230,AN,1,0.5,0,CU,10,AWG
5345,KSA2020170235,S0130-0016-0002,2020170235,AN,1,0.5,0,CU,10,AWG
5346,KSA2020170240,S0130-0016-017a,2020170240,AN,1,0.5,0,CU,10,AWG
5347,KSA2020170241,S0130-0016-017a,2020170241,AN,1,0.5,0,CU,10,AWG
5348,KSA2020170242,S0130-0016-017a,2020170242,AN,1,0.5,0,CU,10,AWG
5349,KSA2020170243,S0130-0016-017a,2020170243,AN,1,0.5,0,CU,10,AWG
5350,KSA2020170244,S0130-0016-0018,2020170244,AN,1,0.5,0,CU,10,AWG
5351,KSA2020170245,S0130-0016-017a,2020170245,AN,1,0.5,0,CU,10,AWG
5352,KSA2020170246,S0130-0016-0017,2020170246,AN,1,0.5,0,CU,10,AWG
5353,KSA2020170248,S0130-0016-0017,2020170248,AN,1,0.5,0,CU,10,AWG
5354,KSA2020170249,S0130-0016-0018,2020170249,AN,1,0.5,0,CU,10,AWG
5355,KSA2020170250,S0130-0016-0018,2020170250,AN,1,0.5,0,CU,10,AWG
5356,KSA2020170251,S0130-0016-0018,2020170251,AN,1,0.5,0,CU,10,AWG
5357,KSA2020170252,S0130-0016-0018,2020170252,AN,1,0.5,0,CU,10,AWG
5358,KSA2020170253,S0130-0016-0019,2020170253,AN,1,0.5,0,CU,10,AWG
5359,KSA2020170254,S0130-0016-0019,2020170254,AN,1,0.5,0,CU,10,AWG
5360,KSA2020170255,S0130-0016-0019,2020170255,AN,1,0.5,0,CU,10,AWG
5361,KSA2020170256,S0130-0016-0019,2020170256,AN,1,0.5,0,CU,10,AWG
5362,KSA2020170260,S0130-0031-0008,2020170260,BN,1,0.5,0,CU,10,AWG
5363,KSA2020170265,S0130-0031-0003,2020170265,BN,1,0.5,0,CU,10,AWG
5364,KSA2020170269,S0130-0031-0003,2020170269,BN,1,0.5,0,CU,10,AWG
5365,KSA2020170270,S0130-0031-0003,2020170270,BN,1,0.5,0,CU,10,AWG
5366,KSA2020170271,S0130-0031-0003,2020170271,BN,1,0.5,0,CU,10,AWG
5367,KSA2020170272,S0130-0031-0003,2020170272,BN,1,0.5,0,CU,10,AWG
5368,KSA2020170273,S0130-0031-0004,2020170273,BN,1,0.5,0,CU,10,AWG
5369,KSA2020170274,S0130-0031-0003,2020170274,BN,1,0.5,0,CU,10,AWG
5370,KSA2020170275,S0130-0031-0005,2020170275,BN,1,0.5,0,CU,10,AWG
5371,KSA2020170276,S0130-0031-0005,2020170276,BN,1,0.5,0,CU,10,AWG
5372,KSA2020170280,S0130-0031-0005,2020170280,BN,1,0.5,0,CU,10,AWG
5373,KSA2020170281,S0130-0031-0005,2020170281,BN,1,0.5,0,CU,10,AWG
5374,KSA2020170282,S0130-0031-0005,2020170282,BN,1,0.5,0,CU,10,AWG
5375,KSA2020170283,S0130-0031-0005,2020170283,BN,1,0.5,0,CU,10,AWG
5376,KSA2020170285,S0130-0031-0005,2020170285,BN,1,0.5,0,CU,10,AWG
5377,KSA2020170286,S0130-0031-0005,2020170286,BN,1,0.5,0,CU,10,AWG
5378,KSA2020170287,S0130-0031-0005,2020170287,BN,1,0.5,0,CU,10,AWG
5379,KSA2020170288,S0130-0031-0005,2020170288,BN,1,0.5,0,CU,10,AWG
5380,KSA2020170289,S0130-0031-0005,2020170289,BN,1,0.5,0,CU,10,AWG
5381,KSA2020170290,S0130-0031-0005,2020170290,BN,1,0.5,0,CU,10,AWG
5382,KSA2020170295,S0130-0031-0005,2020170295,BN,1,0.5,0,CU,10,AWG
5383,KSA2020170300,S0130-0031-0005,2020170300,BN,1,0.5,0,CU,10,AWG
5384,KSA2020170310,S0130-0031-006A,2020170310,BN,1,0.5,0,CU,10,AWG
5385,KSA2020170315,S130-31-04-0003,2020170315,AN,1,0.5,0,CU,10,AWG
5386,KSA2020170320,S0130-0031-0005,2020170320,BN,1,0.5,0,CU,10,AWG
5387,KSA2020170325,S0130-0031-006A,2020170325,BN,1,0.5,0,CU,10,AWG
5388,KSA2020170330,S0130-0031-0005,2020170330,BN,1,0.5,0,CU,10,AWG
5389,KSA2020170335,S0130-0031-0011,2020170335,BN,1,0.5,0,CU,10,AWG
5390,KSA2020170340,S0130-0031-0005,2020170340,BN,1,0.5,0,CU,10,AWG
5391,KSA2020170345,S0130-0031-0004,2020170345,BN,1,0.5,0,CU,10,AWG
5392,KSA2020170350,S0130-0031-0006,2020170350,BN,1,0.5,0,CU,10,AWG
5393,KSA2020170351,S0130-0031-006A,2020170351,BN,1,0.5,0,CU,10,AWG
5394,KSA2020170352,S0130-0031-0007,2020170352,BN,1,0.5,0,CU,10,AWG
5395,KSA2020170353,S0130-0031-0005,2020170353,BN,1,0.5,0,CU,10,AWG
5396,KSA2020170354,S0130-0031-006A,2020170354,BN,1,0.5,0,CU,10,AWG
5397,KSA2020170355,S0130-0031-0005,2020170355,BN,1,0.5,0,CU,10,AWG
5398,KSA2020170356,S0130-0031-006A,2020170356,BN,1,0.5,0,CU,10,AWG
5399,KSA2020170358,S0130-0031-006A,2020170358,BN,1,0.5,0,CU,10,AWG
5400,KSA2020170359,S0130-0031-006A,2020170359,BN,1,0.5,0,CU,10,AWG
5401,KSA2020170360,S0130-0031-006A,2020170360,BN,1,0.5,0,CU,10,AWG
5402,KSA2020170370,S0130-0031-006A,2020170370,BN,1,0.5,0,CU,10,AWG
5403,KSA2020170375,S0130-0031-006A,2020170375,BN,1,0.5,0,CU,10,AWG
5404,KSA2020170380,S0130-0031-006A,2020170380,BN,1,0.5,0,CU,10,AWG
5405,KSA2020170385,S0130-0031-006A,2020170385,BN,1,0.5,0,CU,10,AWG
5406,KSA2020170395,S130-53-08-004c,2020170395,CN,1,0.5,0,CU,10,AWG
5407,KSA2020170400,S0130-0031-0007,2020170400,BN,1,0.5,0,CU,10,AWG
5408,KSA2020170405,S130-53-08-0020,2020170405,CN,1,0.5,0,CU,10,AWG
5409,KSA2020170410,S0130-0031-0007,2020170410,BN,1,0.5,0,CU,10,AWG
5410,KSA2020170412,S0130-0031-0007,2020170412,BN,1,0.5,0,CU,10,AWG
5411,KSA2020170414,S0130-0031-0008,2020170414,BN,1,0.5,0,CU,10,AWG
5412,KSA2020170415,S0130-0031-0008,2020170415,BN,1,0.5,0,CU,10,AWG
5413,KSA2020170420,S0130-0031-0008,2020170420,BN,1,0.5,0,CU,10,AWG
5414,KSA2020170425,S130-31-04-0006,2020170425,AN,1,0.5,0,CU,10,AWG
5415,KSA2020170430,S130-31-04-0006,2020170430,AN,1,0.5,0,CU,10,AWG
5416,KSA2020170434,S0130-0016-0019,2020170434,AN,1,0.5,0,CU,10,AWG
5417,KSA2020170435,S0130-0031-0009,2020170435,BN,1,0.5,0,CU,10,AWG
5418,KSA2020170436,S0130-0031-0005,2020170436,BN,1,0.5,0,CU,10,AWG
5419,KSA2020170440,S0130-0031-0009,2020170440,BN,1,0.5,0,CU,10,AWG
5420,KSA2020170442,S0130-0031-0009,2020170442,BN,1,0.5,0,CU,10,AWG
5421,KSA2020170443,S0130-0031-0009,2020170443,BN,1,0.5,0,CU,10,AWG
5422,KSA2020170445,S0130-0031-0009,2020170445,BN,1,0.5,0,CU,10,AWG
5423,KSA2020170446,S0130-0031-0009,2020170446,BN,1,0.5,0,CU,10,AWG
5424,KSA2020170447,S0130-0031-0009,2020170447,BN,1,0.5,0,CU,10,AWG
5425,KSA2020170450,S0130-0031-0009,2020170450,BN,1,0.5,0,CU,10,AWG
5426,KSA2020170452,S0130-0031-0009,2020170452,BN,1,0.5,0,CU,10,AWG
5427,KSA2020170453,S0130-0031-0009,2020170453,BN,1,0.5,0,CU,10,AWG
5428,KSA2020170454,S0130-0031-0009,2020170454,BN,1,0.5,0,CU,10,AWG
5429,KSA2020170455,S0130-0031-0009,2020170455,BN,1,0.5,0,CU,10,AWG
5430,KSA2020170456,S0130-0031-0009,2020170456,BN,1,0.5,0,CU,10,AWG
5431,KSA2020170460,S0130-0031-0009,2020170460,BN,1,0.5,0,CU,10,AWG
5432,KSA2020170461,S130-31-04-0001,2020170461,AN,1,0.5,0,CU,10,AWG
5433,KSA2020170465,S0130-0016-0013,2020170465,AN,1,0.5,0,CU,10,AWG
5434,KSA2020170470,S0130-0031-0010,2020170470,BN,1,0.5,0,CU,10,AWG
5435,KSA2020170475,S0130-0031-0010,2020170475,BN,1,0.5,0,CU,10,AWG
5436,KSA2020170476,S0130-0031-0010,2020170476,BN,1,0.5,0,CU,10,AWG
5437,KSA2020170477,S0130-0031-0010,2020170477,BN,1,0.5,0,CU,10,AWG
5438,KSA2020170480,S0130-0031-0010,2020170480,BN,1,0.5,0,CU,10,AWG
5439,KSA2020170485,S0130-0031-0010,2020170485,BN,1,0.5,0,CU,10,AWG
5440,KSA2020170490,S0130-0031-0009,2020170490,BN,1,0.5,0,CU,10,AWG
5441,KSA2020170495,S0130-0031-0009,2020170495,BN,1,0.5,0,CU,10,AWG
5442,KSA2020170497,S0130-0031-0009,2020170497,BN,1,0.5,0,CU,10,AWG
5443,KSA2020170500,S0130-0031-0009,2020170500,BN,1,0.5,0,CU,10,AWG
5444,KSA2020170505,S0130-0031-0010,2020170505,BN,1,0.5,0,CU,10,AWG
5445,KSA2020170510,S0130-0031-0010,2020170510,BN,1,0.5,0,CU,10,AWG
5446,KSA2020170520,S0130-0031-0011,2020170520,BN,1,0.5,0,CU,10,AWG
5447,KSA2020170522,S0130-0031-0010,2020170522,BN,1,0.5,0,CU,10,AWG
5448,KSA2020170523,S0130-0031-0010,2020170523,BN,1,0.5,0,CU,10,AWG
5449,KSA2020170525,S0130-0031-0010,2020170525,BN,1,0.5,0,CU,10,AWG
5450,KSA2020170526,S130-31-04-0002,2020170526,AN,1,0.5,0,CU,10,AWG
5451,KSA2020170535,S0130-0063-0003,2020170535,BN,1,0.5,0,CU,10,AWG
5452,KSA2020170540,S0130-0031-0010,2020170540,BN,1,0.5,0,CU,10,AWG
5453,KSA2020170545,S130-53-08-0011,2020170545,CN,1,0.5,0,CU,10,AWG
5454,KSA2020170548,S0130-0031-0011,2020170548,BN,1,0.5,0,CU,10,AWG
5455,KSA2020170549,S0130-0031-0011,2020170549,BN,1,0.5,0,CU,10,AWG
5456,KSA2020170550,S0130-0031-0011,2020170550,BN,1,0.5,0,CU,10,AWG
5457,KSA2020170551,S0130-0031-0011,2020170551,BN,1,0.5,0,CU,10,AWG
5458,KSA2020170552,S0130-0031-0011,2020170552,BN,1,0.5,0,CU,10,AWG
5459,KSA2020170553,S130-31-04-0006,2020170553,AN,1,0.5,0,CU,10,AWG
5460,KSA2020170554,S130-31-04-0006,2020170554,AN,1,0.5,0,CU,10,AWG
5461,KSA2020170555,S130-31-04-0005,2020170555,AN,1,0.5,0,CU,10,AWG
5462,KSA2020170560,S130-31-04-0005,2020170560,AN,1,0.5,0,CU,10,AWG
5463,KSA2020170561,S130-31-04-004b,2020170561,AN,1,0.5,0,CU,10,AWG
5464,KSA2020170563,S0130-0031-0011,2020170563,BN,1,0.5,0,CU,10,AWG
5465,KSA2020170564,S130-31-04-0005,2020170564,AN,1,0.5,0,CU,10,AWG
5466,KSA2020170566,S130-31-04-004b,2020170566,AN,2,77.0,0,ACSR,2,AWG
5467,KSA2020170570,S130-31-04-0003,2020170570,AN,1,0.5,0,CU,10,AWG
5468,KSA2020170575,S0130-0049-0016,2020170575,BN,1,0.5,0,CU,10,AWG
5469,KSA2020170580,S0130-0031-0012,2020170580,BN,1,0.5,0,CU,10,AWG
5470,KSA2020170585,S0130-0031-0011,2020170585,BN,1,0.5,0,CU,10,AWG
5471,KSA2020170590,S0130-0031-0012,2020170590,BN,1,0.5,0,CU,10,AWG
5472,KSA2020170595,S0130-0031-0003,2020170595,BN,1,0.5,0,CU,10,AWG
5473,KSA2020170610,S0130-0031-0012,2020170610,BN,1,0.5,0,CU,10,AWG
5474,KSA2020170615,S0130-0016-0019,2020170615,AN,1,0.5,0,CU,10,AWG
5475,KSA2020170620,S0130-0031-0015,2020170620,BN,1,0.5,0,CU,10,AWG
5476,KSA2020170624,S130-31-04-0005,2020170624,AN,1,0.5,0,CU,10,AWG
5477,KSA2020170625,S0130-0031-006A,2020170625,BN,1,0.5,0,CU,10,AWG
5478,KSA2020170626,S130-31-04-004b,2020170626,AN,1,0.5,0,CU,10,AWG
5479,KSA2020170627,S130-31-04-004b,2020170627,AN,1,0.5,0,CU,10,AWG
5480,KSA2020170628,S130-53-08-0012,2020170628,CN,1,0.5,0,CU,10,AWG
5481,KSA2020170635,S130-53-08-0012,2020170635,CN,1,0.5,0,CU,10,AWG
5482,KSA2020170640,S0130-0031-0013,2020170640,BN,1,0.5,0,CU,10,AWG
5483,KSA2020170650,S130-31-04-004b,2020170650,AN,1,0.5,0,CU,10,AWG
5484,KSA2020170651,S130-31-04-004b,2020170651,AN,1,0.5,0,CU,10,AWG
5485,KSA2020170655,S130-53-08-0008,2020170655,CN,1,0.5,0,CU,10,AWG
5486,KSA2020170660,S0130-0031-0013,2020170660,BN,1,0.5,0,CU,10,AWG
5487,KSA2020170665,S0130-0031-0014,2020170665,BN,1,0.5,0,CU,10,AWG
5488,KSA2020170666,S0130-0031-0013,2020170666,BN,1,0.5,0,CU,10,AWG
5489,KSA2020170667,S0130-0031-0013,2020170667,BN,1,0.5,0,CU,10,AWG
5490,KSA2020170670,S0130-0031-0013,2020170670,BN,1,0.5,0,CU,10,AWG
5491,KSA2020170675,S0130-0031-0013,2020170675,BN,1,0.5,0,CU,10,AWG
5492,KSA2020170676,S0130-0031-006A,2020170676,BN,1,0.5,0,CU,10,AWG
